timestamp,outside_temperature,wind_speed,solar_radiation
2019-06-23 17:00:09,22.740000000000027,0.5216666666666664,31.666666666666668
2019-06-23 17:30:09,22.63333333333332,0.3966666666666666,17.733333333333334
2019-06-23 18:00:09,22.216666666666658,0.5083333333333332,12.266666666666667
2019-06-23 18:30:09,22.12499999999999,0.06666666666666667,7.0
2019-06-23 19:00:09,21.96999999999999,0.21000000000000005,0.08333333333333333
2019-06-23 19:30:09,21.960000000000004,0.18333333333333338,0.0
2019-06-23 20:00:09,21.796666666666663,0.035,0.0
2019-06-23 20:30:09,21.788333333333334,0.0,0.0
2019-06-23 21:00:09,21.9,0.05666666666666667,0.0
2019-06-23 21:30:09,21.669999999999995,0.2916666666666667,0.0
2019-06-23 22:00:09,21.516666666666683,0.028333333333333335,0.0
2019-06-23 22:30:09,21.431666666666647,0.013333333333333334,0.0
2019-06-23 23:00:09,21.739999999999988,0.0,0.0
2019-06-23 23:30:09,21.905000000000005,0.0,0.0
2019-06-24 00:00:09,22.034999999999986,0.056666666666666664,0.0
2019-06-24 00:30:09,22.166666666666696,0.10833333333333335,0.0
2019-06-24 01:00:09,22.271666666666654,0.2783333333333334,0.0
2019-06-24 01:30:09,22.228333333333346,0.10833333333333335,0.0
2019-06-24 02:00:09,22.23999999999999,0.18833333333333338,0.0
2019-06-24 02:30:09,22.294999999999973,0.11500000000000003,0.0
2019-06-24 03:00:09,22.218333333333327,0.5466666666666666,0.0
2019-06-24 03:30:09,21.75166666666668,0.7849999999999996,0.0
2019-06-24 04:00:09,21.59999999999999,0.9083333333333332,0.0
2019-06-24 04:30:09,21.621666666666687,0.8649999999999992,0.0
2019-06-24 05:00:09,21.700000000000024,0.838333333333333,0.0
2019-06-24 05:30:09,21.606666666666662,0.18333333333333338,0.0
2019-06-24 06:00:09,21.585000000000004,1.0366666666666662,6.1
2019-06-24 06:30:09,21.57333333333334,0.9066666666666663,10.45
2019-06-24 07:00:09,21.54166666666665,1.1116666666666661,23.3
2019-06-24 07:30:09,21.485000000000017,0.8399999999999997,24.783333333333335
2019-06-24 08:00:09,21.519999999999982,0.23333333333333336,42.61666666666667
2019-06-24 08:30:09,21.601666666666663,0.4049999999999999,59.1
2019-06-24 09:00:09,21.744999999999973,0.11500000000000002,52.266666666666666
2019-06-24 09:30:09,21.84666666666668,0.4766666666666667,65.23333333333333
2019-06-24 10:00:09,21.96333333333331,0.7633333333333329,73.35
2019-06-24 10:30:09,22.171666666666688,1.321666666666667,126.41666666666667
2019-06-24 11:00:09,22.45833333333335,1.1933333333333331,142.71666666666667
2019-06-24 11:30:09,22.564999999999984,0.7116666666666661,116.05
2019-06-24 12:00:09,22.62333333333332,0.6066666666666666,99.78333333333333
2019-06-24 12:30:09,23.003333333333337,0.6283333333333332,249.83333333333334
2019-06-24 13:00:09,23.81499999999998,0.11833333333333337,234.78333333333333
2019-06-24 13:30:09,24.17833333333333,0.1683333333333334,202.55
2019-06-24 14:00:09,24.161666666666687,0.3883333333333333,208.3
2019-06-24 14:30:09,24.296666666666674,0.5999999999999998,202.93333333333334
2019-06-24 15:00:09,24.456666666666642,0.2033333333333334,150.7
2019-06-24 15:30:09,24.898333333333316,0.021666666666666667,161.11666666666667
2019-06-24 16:00:09,25.22166666666667,0.006666666666666667,105.51666666666667
2019-06-24 16:30:09,25.30166666666665,0.0,113.5
2019-06-24 17:00:09,25.253333333333313,0.13333333333333336,92.48333333333333
2019-06-24 17:30:09,25.148333333333362,0.0,81.91666666666667
2019-06-24 18:00:09,25.200000000000028,0.006666666666666667,38.56666666666667
2019-06-24 18:30:09,25.085000000000015,0.0,16.633333333333333
2019-06-24 19:00:09,24.82999999999997,0.03666666666666667,4.066666666666666
2019-06-24 19:30:09,24.69500000000001,0.006666666666666667,0.16666666666666666
2019-06-24 20:00:09,24.516666666666698,0.0,0.0
2019-06-24 20:30:09,24.396666666666686,0.0,0.0
2019-06-24 21:00:09,24.296666666666656,0.0,0.0
2019-06-24 21:30:09,24.116666666666653,0.0,0.0
2019-06-24 22:00:09,24.27833333333335,0.5199999999999999,0.0
2019-06-24 22:30:09,24.57499999999998,1.3316666666666666,0.0
2019-06-24 23:00:09,24.455000000000016,0.6999999999999995,0.0
2019-06-24 23:30:09,24.28666666666665,0.5899999999999997,0.0
2019-06-25 00:00:09,24.18000000000002,0.643333333333333,0.0
2019-06-25 00:30:09,24.293333333333308,0.25166666666666676,0.0
2019-06-25 01:00:09,24.216666666666686,0.6149999999999998,0.0
2019-06-25 01:30:09,24.569999999999983,0.5583333333333331,0.0
2019-06-25 02:00:08,24.500000000000025,0.40166666666666667,0.0
2019-06-25 02:30:08,24.324999999999974,0.17000000000000004,0.0
2019-06-25 03:00:08,24.398333333333305,0.13,0.0
2019-06-25 03:30:08,24.541666666666696,0.006666666666666667,0.0
2019-06-25 04:00:08,24.355000000000015,0.03666666666666667,0.0
2019-06-25 04:30:08,24.601666666666677,0.1266666666666667,0.0
2019-06-25 05:00:08,24.799999999999972,0.006666666666666667,0.0
2019-06-25 05:30:08,24.676666666666677,0.013333333333333334,3.0166666666666666
2019-06-25 06:00:08,24.84000000000002,0.25666666666666677,20.1
2019-06-25 06:30:08,24.919999999999998,0.33333333333333326,55.05
2019-06-25 07:00:08,25.048333333333307,0.3566666666666667,75.71666666666667
2019-06-25 07:30:08,25.215000000000014,1.251666666666666,80.71666666666667
2019-06-25 08:00:08,25.633333333333336,2.1249999999999987,131.35
2019-06-25 08:30:08,25.98166666666664,2.028333333333332,161.73333333333332
2019-06-25 09:00:08,25.885000000000023,1.896666666666666,168.3
2019-06-25 09:30:08,26.118333333333357,1.706666666666667,173.0
2019-06-25 10:00:08,26.241666666666674,1.966666666666666,194.71666666666667
2019-06-25 10:30:08,26.745,2.598333333333333,377.95
2019-06-25 11:00:08,27.45999999999997,3.025000000000001,454.53333333333336
2019-06-25 11:30:08,27.386666666666653,2.441666666666666,355.3333333333333
2019-06-25 12:00:08,27.583333333333325,2.525,448.0
2019-06-25 12:30:08,27.284999999999993,2.7633333333333328,356.2
2019-06-25 13:00:08,27.1666666666667,2.9116666666666666,401.51666666666665
2019-06-25 13:30:08,27.050000000000036,3.5099999999999993,342.1
2019-06-25 14:00:08,27.168333333333347,3.6633333333333327,408.28333333333336
2019-06-25 14:30:08,27.20500000000003,3.5066666666666664,363.6
2019-06-25 15:00:08,26.910000000000004,3.521666666666668,226.38333333333333
2019-06-25 15:30:08,26.688333333333343,3.2983333333333342,199.78333333333333
2019-06-25 16:00:08,26.633333333333358,2.975,165.4
2019-06-25 16:30:08,26.386666666666663,2.7883333333333327,122.43333333333334
2019-06-25 17:00:08,25.701666666666696,3.4033333333333315,119.15
2019-06-25 17:30:08,25.535000000000036,2.916666666666666,89.5
2019-06-25 18:00:08,25.42166666666669,1.9066666666666667,74.05
2019-06-25 18:30:08,25.40000000000002,1.6833333333333327,22.2
2019-06-25 19:00:08,25.41666666666667,1.9583333333333326,5.216666666666667
2019-06-25 19:30:08,25.591666666666647,1.668333333333334,0.0
2019-06-25 20:00:08,25.599999999999977,1.8566666666666667,0.0
2019-06-25 20:30:08,25.53333333333336,2.0516666666666663,0.0
2019-06-25 21:00:08,25.491666666666642,1.8950000000000002,0.0
2019-06-25 21:30:08,25.52000000000002,2.0366666666666675,0.0
2019-06-25 22:00:08,25.35666666666664,2.671666666666666,0.0
2019-06-25 22:30:08,25.338333333333345,3.088333333333334,0.0
2019-06-25 23:00:08,25.308333333333305,2.9183333333333334,0.0
2019-06-25 23:30:08,25.299999999999972,2.303333333333333,0.0
2019-06-26 00:00:08,25.314999999999994,1.9549999999999998,0.0
2019-06-26 00:30:08,25.40000000000002,2.018333333333333,0.0
2019-06-26 01:00:08,25.435000000000006,1.7166666666666675,0.0
2019-06-26 01:30:08,25.421666666666688,1.8866666666666663,0.0
2019-06-26 02:00:08,25.423333333333336,1.8183333333333325,0.0
2019-06-26 02:30:08,25.453333333333354,1.3683333333333334,0.0
2019-06-26 03:00:08,25.446666666666662,1.675,0.0
2019-06-26 03:30:08,25.358333333333306,1.5283333333333327,0.0
2019-06-26 04:00:08,25.25666666666668,1.6599999999999997,0.0
2019-06-26 04:30:08,25.21000000000002,1.4566666666666666,0.0
2019-06-26 05:00:08,24.193333333333328,2.574999999999999,0.0
2019-06-26 05:30:08,23.910000000000007,3.001666666666667,0.0
2019-06-26 06:00:08,23.77,2.815,0.0
2019-06-26 06:30:08,23.94999999999999,1.7599999999999996,0.5
2019-06-26 07:00:08,24.761666666666667,2.7316666666666674,4.366666666666666
2019-06-26 07:30:08,25.096666666666692,3.581666666666668,0.0
2019-06-26 08:00:08,24.966666666666647,3.9066666666666663,0.0
2019-06-26 08:30:08,24.831666666666685,3.716666666666668,4.466666666666667
2019-06-26 09:00:08,24.58166666666666,5.484999999999998,7.683333333333334
2019-06-26 09:30:08,24.218333333333348,5.021666666666666,11.216666666666667
2019-06-26 10:00:08,24.46999999999999,3.7750000000000004,23.05
2019-06-26 10:30:08,24.57500000000003,3.173333333333334,20.316666666666666
2019-06-26 11:00:08,24.57500000000001,2.025000000000001,74.96666666666667
2019-06-26 11:30:07,24.701666666666675,2.006666666666667,106.46666666666667
2019-06-26 12:00:07,24.86166666666667,4.426666666666667,227.33333333333334
2019-06-26 12:30:07,25.165000000000006,5.038333333333332,222.31666666666666
2019-06-26 13:00:07,24.96999999999999,5.788333333333332,297.46666666666664
2019-06-26 13:30:07,25.101666666666677,4.474999999999999,282.3
2019-06-26 14:00:07,25.280000000000015,3.293333333333332,194.66666666666666
2019-06-26 14:30:07,25.256666666666685,3.743333333333333,164.76666666666668
2019-06-26 15:00:07,25.473333333333304,3.4683333333333324,149.78333333333333
2019-06-26 15:30:07,25.646666666666658,4.065,270.1166666666667
2019-06-26 16:00:07,25.621666666666687,3.3799999999999994,184.58333333333334
2019-06-26 16:30:07,25.151666666666657,3.896666666666667,133.11666666666667
2019-06-26 17:00:07,25.21166666666667,3.1199999999999997,234.8
2019-06-26 17:30:07,25.215000000000007,2.6049999999999995,100.66666666666667
2019-06-26 18:00:07,25.194999999999983,3.0249999999999995,78.76666666666667
2019-06-26 18:30:07,25.08,3.368333333333333,17.683333333333334
2019-06-26 19:00:07,24.915000000000017,2.8216666666666668,0.16666666666666666
2019-06-26 19:30:07,24.825,3.0216666666666665,0.0
2019-06-26 20:00:07,24.838333333333345,2.7233333333333336,0.0
2019-06-26 20:30:07,25.063333333333315,1.5066666666666675,0.0
2019-06-26 21:00:07,25.146666666666693,1.1999999999999995,0.0
2019-06-26 21:30:07,25.200000000000028,0.9049999999999996,0.0
2019-06-26 22:00:07,25.236666666666665,0.5233333333333331,0.0
2019-06-26 22:30:07,25.299999999999972,0.22000000000000008,0.0
2019-06-26 23:00:07,25.28999999999998,0.08166666666666668,0.0
2019-06-26 23:30:07,25.158333333333314,0.0,0.0
2019-06-27 00:00:07,24.956666666666685,0.0,0.0
