house_ID,timestamp,ups_output_power,pvc_charge_power,rsoc,battery_current
214,2019/1/1 00:00,198.633,0.0,28.0,-0.51
214,2019/1/1 00:15,103.967,0.0,28.0,-0.51
214,2019/1/1 00:30,26.533,0.0,27.167,-0.515
214,2019/1/1 00:45,12.1,0.0,27.0,-0.512
214,2019/1/1 01:00,35.5,0.0,27.0,-0.511
214,2019/1/1 01:15,26.633,0.0,27.0,-0.51
214,2019/1/1 01:30,22.367,0.0,27.0,-0.51
214,2019/1/1 01:45,47.7,0.0,26.633,-0.51
214,2019/1/1 02:00,7.6,0.0,26.0,-0.51
214,2019/1/1 02:15,23.067,0.0,26.0,-0.51
214,2019/1/1 02:30,27.2,0.0,26.0,-0.51
214,2019/1/1 02:45,12.133,0.0,26.0,-0.514
214,2019/1/1 03:00,31.8,0.0,25.567,-0.51
214,2019/1/1 03:15,44.267,0.0,25.0,-0.512
214,2019/1/1 03:30,10.7,0.0,25.0,-0.511
214,2019/1/1 03:45,15.5,0.0,25.0,-0.511
214,2019/1/1 04:00,18.967,0.0,25.0,-0.511
214,2019/1/1 04:15,0.0,0.0,24.7,-0.513
214,2019/1/1 04:30,32.367,0.0,24.0,-0.512
214,2019/1/1 04:45,10.367,0.0,24.0,-0.511
214,2019/1/1 05:00,15.667,0.0,24.0,-0.512
214,2019/1/1 05:15,27.233,0.0,24.0,-0.512
214,2019/1/1 05:30,18.833,0.0,24.0,-0.513
214,2019/1/1 05:45,15.733,0.0,23.467,-0.516
214,2019/1/1 06:00,18.667,0.0,23.0,-0.518
214,2019/1/1 06:15,26.333,0.0,23.0,-0.52
214,2019/1/1 06:30,0.0,0.0,23.0,-0.52
214,2019/1/1 06:45,22.6,0.0,23.0,-0.52
214,2019/1/1 07:00,38.6,0.0,22.4,-0.518
214,2019/1/1 07:15,29.467,0.367,22.0,-0.477
214,2019/1/1 07:30,690.367,36.967,22.0,0.174
214,2019/1/1 07:45,156.3,200.4,22.633,3.255
214,2019/1/1 08:00,99.733,386.433,24.3,6.719
214,2019/1/1 08:15,260.167,545.9,26.767,9.634
214,2019/1/1 08:30,321.433,900.6,31.3,16.28
214,2019/1/1 08:45,117.767,1225.3,37.233,17.8
214,2019/1/1 09:00,116.2,395.167,39.9,1.642
214,2019/1/1 09:15,90.667,786.733,41.067,8.926
214,2019/1/1 09:30,490.9,1071.933,43.067,6.027
214,2019/1/1 09:45,76.2,1193.9,47.567,15.98
214,2019/1/1 10:00,299.267,1341.567,51.633,14.791
214,2019/1/1 10:15,148.133,1457.567,57.333,20.286
214,2019/1/1 10:30,121.567,1709.7,65.2,24.717
214,2019/1/1 10:45,85.6,1223.267,71.5,16.273
214,2019/1/1 11:00,550.8,1079.867,74.033,5.212
214,2019/1/1 11:15,107.3,1131.8,77.7,8.474
214,2019/1/1 11:30,173.667,1342.867,79.233,5.276
214,2019/1/1 11:45,171.067,1170.867,80.4,1.363
214,2019/1/1 12:00,166.633,1561.667,83.0,8.508
214,2019/1/1 12:15,137.033,1621.433,85.067,9.78
214,2019/1/1 12:30,464.5,1344.2,87.367,-2.01
214,2019/1/1 12:45,184.967,1325.633,87.267,3.535
214,2019/1/1 13:00,165.1,1324.233,88.433,3.966
214,2019/1/1 13:15,180.633,1650.233,90.3,9.234
214,2019/1/1 13:30,167.333,1557.4,93.8,8.234
214,2019/1/1 13:45,161.567,842.1,94.5,-4.788
214,2019/1/1 14:00,341.9,873.167,92.2,-7.885
214,2019/1/1 14:15,154.067,915.433,90.833,-3.193
214,2019/1/1 14:30,156.9,789.8,89.267,-5.943
214,2019/1/1 14:45,146.2,592.967,87.233,-9.142
214,2019/1/1 15:00,169.467,565.6,83.967,-8.959
214,2019/1/1 15:15,157.4,1010.633,81.833,-1.611
214,2019/1/1 15:30,176.433,939.5,82.367,-3.299
214,2019/1/1 15:45,155.133,479.8,79.367,-10.879
214,2019/1/1 16:00,83.0,416.367,76.867,-2.071
214,2019/1/1 16:15,19.7,643.067,76.8,-1.886
214,2019/1/1 16:30,516.133,404.033,75.867,-6.949
214,2019/1/1 16:45,21.267,175.067,74.0,-1.212
214,2019/1/1 17:00,7.4,164.1,73.733,-1.474
214,2019/1/1 17:15,21.767,14.6,72.6,-4.605
214,2019/1/1 17:30,445.0,0.267,69.5,-12.332
214,2019/1/1 17:45,239.233,0.0,66.433,-8.038
214,2019/1/1 18:00,239.567,0.0,63.9,-8.092
214,2019/1/1 18:15,206.5,0.0,61.3,-7.367
214,2019/1/1 18:30,335.367,0.0,58.5,-9.99
214,2019/1/1 18:45,930.2,0.0,53.7,-22.583
214,2019/1/1 19:00,294.6,0.0,48.033,-9.219
214,2019/1/1 19:15,273.933,0.0,45.167,-8.754
214,2019/1/1 19:30,286.467,0.0,42.233,-9.057
214,2019/1/1 19:45,261.5,0.0,39.433,-8.514
214,2019/1/1 20:00,280.5,0.0,36.667,-9.06
214,2019/1/1 20:15,260.467,0.0,33.7,-8.522
214,2019/1/1 20:30,315.667,0.0,30.9,-5.66
214,2019/1/1 20:45,368.267,0.0,30.0,-0.515
214,2019/1/1 21:00,795.8,0.0,30.0,-0.512
214,2019/1/1 21:15,364.433,0.0,30.0,-0.518
214,2019/1/1 21:30,330.933,0.0,30.0,-0.511
214,2019/1/1 21:45,647.7,0.0,29.9,-0.511
214,2019/1/1 22:00,1115.167,0.0,29.0,-0.512
214,2019/1/1 22:15,609.633,0.0,29.0,-0.505
214,2019/1/1 22:30,366.167,0.0,29.0,-0.512
214,2019/1/1 22:45,893.233,0.0,29.0,-0.511
214,2019/1/1 23:00,306.067,0.0,28.867,-0.512
214,2019/1/1 23:15,278.333,0.0,28.0,-0.51
214,2019/1/1 23:30,457.6,0.0,28.0,-0.51
214,2019/1/1 23:45,331.8,0.0,28.0,-0.511
214,2019/1/2 00:00,112.767,0.0,28.0,-0.51
214,2019/1/2 00:15,23.3,0.0,27.867,-0.511
214,2019/1/2 00:30,49.267,0.0,27.0,-0.51
214,2019/1/2 00:45,11.533,0.0,27.0,-0.51
214,2019/1/2 01:00,0.0,0.0,27.0,-0.51
214,2019/1/2 01:15,47.067,0.0,27.0,-0.511
214,2019/1/2 01:30,20.667,0.0,27.0,-0.51
214,2019/1/2 01:45,44.833,0.0,26.333,-0.512
214,2019/1/2 02:00,15.167,0.0,26.0,-0.511
214,2019/1/2 02:15,33.767,0.0,26.0,-0.511
214,2019/1/2 02:30,11.9,0.0,26.0,-0.513
214,2019/1/2 02:45,15.467,0.0,26.0,-0.511
214,2019/1/2 03:00,44.633,0.0,25.267,-0.513
214,2019/1/2 03:15,19.067,0.0,25.0,-0.511
214,2019/1/2 03:30,18.7,0.0,25.0,-0.512
214,2019/1/2 03:45,11.733,0.0,25.0,-0.511
214,2019/1/2 04:00,10.3,0.0,24.867,-0.512
214,2019/1/2 04:15,24.767,0.0,24.0,-0.517
214,2019/1/2 04:30,15.2,0.0,24.0,-0.519
214,2019/1/2 04:45,49.767,0.0,24.0,-0.521
214,2019/1/2 05:00,3.767,0.0,24.0,-0.52
214,2019/1/2 05:15,39.2,0.0,24.0,-0.517
214,2019/1/2 05:30,23.1,0.0,23.367,-0.513
214,2019/1/2 05:45,38.033,0.0,23.0,-0.512
214,2019/1/2 06:00,32.1,0.0,23.0,-0.513
214,2019/1/2 06:15,19.6,0.0,23.0,-0.514
214,2019/1/2 06:30,10.433,0.0,23.0,-0.517
214,2019/1/2 06:45,51.733,0.0,22.267,-0.515
214,2019/1/2 07:00,135.667,0.0,22.0,-0.515
214,2019/1/2 07:15,111.8,0.0,22.0,-0.506
214,2019/1/2 07:30,41.967,1.9,22.0,-0.45
214,2019/1/2 07:45,504.233,36.233,22.0,0.05
214,2019/1/2 08:00,311.2,170.033,22.3,2.685
214,2019/1/2 08:15,237.367,243.733,23.333,4.045
214,2019/1/2 08:30,171.367,579.0,25.433,10.255
214,2019/1/2 08:45,90.167,432.833,28.433,7.542
214,2019/1/2 09:00,250.467,486.167,31.0,8.513
214,2019/1/2 09:15,103.9,517.2,33.733,9.069
214,2019/1/2 09:30,36.9,444.933,35.933,3.252
214,2019/1/2 09:45,38.433,447.833,36.8,3.304
214,2019/1/2 10:00,60.0,427.3,37.9,2.463
214,2019/1/2 10:15,386.833,432.3,38.5,-3.804
214,2019/1/2 10:30,510.167,391.233,36.367,-6.935
214,2019/1/2 10:45,3.767,620.4,35.833,7.193
214,2019/1/2 11:00,45.8,635.833,38.067,6.606
214,2019/1/2 11:15,322.967,958.333,40.3,7.122
214,2019/1/2 11:30,55.833,1215.633,43.733,16.789
214,2019/1/2 11:45,44.533,684.833,48.467,8.382
214,2019/1/2 12:00,103.0,421.233,50.0,2.442
214,2019/1/2 12:15,284.4,477.3,50.533,-0.008
214,2019/1/2 12:30,1173.433,290.3,47.3,-22.28
214,2019/1/2 12:45,681.1,324.833,41.167,-11.095
214,2019/1/2 13:00,653.233,229.9,37.233,-12.357
214,2019/1/2 13:15,30.367,172.633,35.133,-1.856
214,2019/1/2 13:30,265.9,201.8,34.4,-6.146
214,2019/1/2 13:45,94.9,193.867,32.833,-2.082
214,2019/1/2 14:00,70.067,134.5,31.867,-3.173
214,2019/1/2 14:15,26.167,185.3,31.0,-1.189
214,2019/1/2 14:30,4.1,178.633,31.0,-0.867
214,2019/1/2 14:45,3.7,344.367,31.0,1.894
214,2019/1/2 15:00,29.633,271.067,31.0,0.67
214,2019/1/2 15:15,0.0,168.8,31.0,-1.212
214,2019/1/2 15:30,3.633,139.2,31.0,-0.569
214,2019/1/2 15:45,22.867,85.633,31.0,1.09
214,2019/1/2 16:00,19.333,45.533,31.0,0.208
214,2019/1/2 16:15,38.7,30.9,31.0,-0.022
214,2019/1/2 16:30,389.3,41.833,31.0,0.136
214,2019/1/2 16:45,15.233,24.933,31.0,-0.05
214,2019/1/2 17:00,19.067,9.6,31.0,-0.39
214,2019/1/2 17:15,499.2,1.5,31.0,-0.476
214,2019/1/2 17:30,482.6,0.0,30.9,-0.507
214,2019/1/2 17:45,611.4,0.0,30.0,-0.51
214,2019/1/2 18:00,508.4,0.0,30.0,-0.511
214,2019/1/2 18:15,658.067,0.0,30.0,-0.511
214,2019/1/2 18:30,385.033,0.0,30.0,-0.51
214,2019/1/2 18:45,490.667,0.0,30.0,-0.51
214,2019/1/2 19:00,344.667,0.0,29.367,-0.512
214,2019/1/2 19:15,360.7,0.0,29.0,-0.51
214,2019/1/2 19:30,374.7,0.0,29.0,-0.51
214,2019/1/2 19:45,344.467,0.0,29.0,-0.51
214,2019/1/2 20:00,335.833,0.0,29.0,-0.51
214,2019/1/2 20:15,347.3,0.0,28.0,-0.511
214,2019/1/2 20:30,313.467,0.0,28.0,-0.51
214,2019/1/2 20:45,957.833,0.0,28.0,-0.512
214,2019/1/2 21:00,896.933,0.0,28.0,-0.51
214,2019/1/2 21:15,412.833,0.0,27.967,-0.511
214,2019/1/2 21:30,333.667,0.0,27.0,-0.511
214,2019/1/2 21:45,878.033,0.0,27.0,-0.51
214,2019/1/2 22:00,332.733,0.0,27.0,-0.513
214,2019/1/2 22:15,336.267,0.0,27.0,-0.511
214,2019/1/2 22:30,340.3,0.0,27.0,-0.511
214,2019/1/2 22:45,633.067,0.0,26.433,-0.512
214,2019/1/2 23:00,641.233,0.0,26.0,-0.512
214,2019/1/2 23:15,591.267,0.0,26.0,-0.512
214,2019/1/2 23:30,240.767,0.0,26.0,-0.511
214,2019/1/2 23:45,811.2,0.0,26.0,-0.514
214,2019/1/3 00:00,238.0,0.0,25.367,-0.517
214,2019/1/3 00:15,583.533,0.0,25.0,-0.52
214,2019/1/3 00:30,141.467,0.0,25.0,-0.52
214,2019/1/3 00:45,24.733,0.0,25.0,-0.52
214,2019/1/3 01:00,23.067,0.0,25.0,-0.52
214,2019/1/3 01:15,8.167,0.0,24.3,-0.52
214,2019/1/3 01:30,34.733,0.0,24.0,-0.52
214,2019/1/3 01:45,11.4,0.0,24.0,-0.52
214,2019/1/3 02:00,0.0,0.0,24.0,-0.52
214,2019/1/3 02:15,15.033,0.0,24.0,-0.52
214,2019/1/3 02:30,19.5,0.0,23.767,-0.52
214,2019/1/3 02:45,32.033,0.0,23.0,-0.52
214,2019/1/3 03:00,3.667,0.0,23.0,-0.521
214,2019/1/3 03:15,0.0,0.0,23.0,-0.52
214,2019/1/3 03:30,44.933,0.0,23.0,-0.52
214,2019/1/3 03:45,3.633,0.0,22.233,-0.52
214,2019/1/3 04:00,12.033,0.0,22.0,-0.52
214,2019/1/3 04:15,32.267,0.0,22.0,-0.523
214,2019/1/3 04:30,31.833,0.0,22.0,-0.521
214,2019/1/3 04:45,39.033,0.0,22.0,-0.52
214,2019/1/3 05:00,15.1,0.0,21.167,-0.518
214,2019/1/3 05:15,0.0,0.0,21.0,-0.513
214,2019/1/3 05:30,34.267,0.0,21.0,-0.514
214,2019/1/3 05:45,7.667,0.0,21.0,-0.511
214,2019/1/3 06:00,11.5,0.0,21.0,-0.513
214,2019/1/3 06:15,26.7,0.0,20.6,-0.511
214,2019/1/3 06:30,7.633,0.0,20.0,-0.511
214,2019/1/3 06:45,39.467,0.0,20.0,-0.51
214,2019/1/3 07:00,14.933,0.0,20.0,-0.512
214,2019/1/3 07:15,14.333,0.0,20.0,-0.504
214,2019/1/3 07:30,76.833,1.433,20.0,1.156
214,2019/1/3 07:45,834.667,3.667,20.5,3.368
214,2019/1/3 08:00,124.533,30.367,21.533,3.619
214,2019/1/3 08:15,308.867,9.567,22.667,3.31
214,2019/1/3 08:30,215.333,23.667,23.767,3.564
214,2019/1/3 08:45,137.233,53.633,24.867,1.078
214,2019/1/3 09:00,54.333,124.533,25.0,1.861
214,2019/1/3 09:15,130.667,205.133,25.667,3.305
214,2019/1/3 09:30,158.4,233.667,26.8,3.83
214,2019/1/3 09:45,623.767,238.133,28.1,3.901
214,2019/1/3 10:00,183.1,191.967,29.2,3.038
214,2019/1/3 10:15,231.8,313.667,30.433,5.298
214,2019/1/3 10:30,45.367,245.7,32.1,4.027
214,2019/1/3 10:45,151.467,243.967,33.267,3.995
214,2019/1/3 11:00,36.367,335.5,34.8,5.033
214,2019/1/3 11:16,159.233,431.433,36.0,1.267
214,2019/1/3 11:31,485.267,821.9,35.267,1.706
214,2019/1/3 11:46,188.267,798.167,37.9,7.313
214,2019/1/3 12:01,133.867,806.7,39.933,7.801
214,2019/1/3 12:16,150.233,986.7,43.467,12.162
214,2019/1/3 12:31,119.7,958.267,47.4,11.888
214,2019/1/3 12:46,123.167,874.3,50.733,10.234
214,2019/1/3 13:01,264.267,1299.833,54.9,14.948
214,2019/1/3 13:16,459.567,990.7,57.933,5.569
214,2019/1/3 13:31,54.933,581.6,59.8,5.793
214,2019/1/3 13:46,168.933,618.267,61.0,4.139
214,2019/1/3 14:01,104.067,547.467,62.5,4.298
214,2019/1/3 14:16,158.567,793.867,64.733,8.387
214,2019/1/3 14:31,124.7,743.633,67.367,8.075
214,2019/1/3 14:46,90.0,929.6,70.433,11.318
214,2019/1/3 15:01,53.167,655.933,73.5,6.817
214,2019/1/3 15:16,40.267,494.133,75.3,4.203
214,2019/1/3 15:31,44.867,518.1,76.5,4.563
214,2019/1/3 15:46,0.0,473.3,76.867,-4.803
214,2019/1/3 16:01,34.333,343.633,76.0,1.035
214,2019/1/3 16:16,21.533,300.033,76.0,1.136
214,2019/1/3 16:31,337.233,194.633,74.433,-7.179
214,2019/1/3 16:46,33.8,198.967,74.0,-1.184
214,2019/1/3 17:01,3.867,38.467,72.9,-3.895
214,2019/1/3 17:16,25.3,20.833,71.567,-4.016
214,2019/1/3 17:31,70.833,3.2,70.233,-5.177
214,2019/1/3 17:46,532.3,0.0,66.467,-14.17
214,2019/1/3 18:01,380.4,0.0,62.867,-11.078
214,2019/1/3 18:16,443.833,0.0,59.2,-13.034
214,2019/1/3 18:31,792.233,0.0,54.033,-19.709
214,2019/1/3 18:46,423.467,0.0,48.433,-11.781
214,2019/1/3 19:01,359.5,0.0,44.833,-10.64
214,2019/1/3 19:16,351.2,0.0,41.467,-10.472
214,2019/1/3 19:31,310.867,0.0,38.267,-9.551
214,2019/1/3 19:46,344.7,0.0,35.1,-10.298
214,2019/1/3 20:01,323.533,0.0,31.7,-8.589
214,2019/1/3 20:16,736.433,0.0,30.0,-0.512
214,2019/1/3 20:31,357.367,0.0,30.0,-0.513
214,2019/1/3 20:46,787.3,0.0,30.0,-0.512
214,2019/1/3 21:01,366.867,0.0,30.0,-0.51
214,2019/1/3 21:16,473.8,0.0,30.0,-0.511
214,2019/1/3 21:31,798.1,0.0,29.233,-0.51
214,2019/1/3 21:46,348.833,0.0,29.0,-0.51
214,2019/1/3 22:01,334.467,0.0,29.0,-0.511
214,2019/1/3 22:16,270.133,0.0,29.0,-0.51
214,2019/1/3 22:31,244.233,0.0,29.0,-0.51
214,2019/1/3 22:46,495.6,0.0,28.2,-0.51
214,2019/1/3 23:01,1026.467,0.0,28.0,-0.51
214,2019/1/3 23:16,251.467,0.0,28.0,-0.51
214,2019/1/3 23:31,254.233,0.0,28.0,-0.51
214,2019/1/3 23:46,643.333,0.0,28.0,-0.51
214,2019/1/4 00:00,233.9,0.0,27.2,-0.511
214,2019/1/4 00:15,257.9,0.0,27.0,-0.511
214,2019/1/4 00:30,402.533,0.0,27.0,-0.511
214,2019/1/4 00:45,82.4,0.0,27.0,-0.513
214,2019/1/4 01:00,50.3,0.0,27.0,-0.512
214,2019/1/4 01:15,39.133,0.0,26.7,-0.512
214,2019/1/4 01:30,25.967,0.0,26.0,-0.515
214,2019/1/4 01:45,10.3,0.0,26.0,-0.517
214,2019/1/4 02:00,8.233,0.0,26.0,-0.521
214,2019/1/4 02:15,10.167,0.0,26.0,-0.52
214,2019/1/4 02:30,19.6,0.0,25.2,-0.519
214,2019/1/4 02:45,18.333,0.0,25.0,-0.515
214,2019/1/4 03:00,49.067,0.0,25.0,-0.512
214,2019/1/4 03:15,19.4,0.0,25.0,-0.514
214,2019/1/4 03:30,10.267,0.0,25.0,-0.518
214,2019/1/4 03:45,14.1,0.0,24.133,-0.519
214,2019/1/4 04:00,3.833,0.0,24.0,-0.513
214,2019/1/4 04:15,0.0,0.0,24.0,-0.511
214,2019/1/4 04:30,11.867,0.0,24.0,-0.503
214,2019/1/4 04:46,21.067,0.0,24.0,-0.505
214,2019/1/4 05:01,7.533,0.0,23.533,-0.509
214,2019/1/4 05:16,11.233,0.0,23.0,-0.513
214,2019/1/4 05:31,31.667,0.0,23.0,-0.511
214,2019/1/4 05:46,20.2,0.0,23.0,-0.514
214,2019/1/4 06:01,38.567,0.0,23.0,-0.513
214,2019/1/4 06:16,3.833,0.0,22.5,-0.515
214,2019/1/4 06:31,22.633,0.0,22.0,-0.513
214,2019/1/4 06:46,22.867,0.0,22.0,-0.511
214,2019/1/4 07:01,12.233,0.0,22.0,-0.51
214,2019/1/4 07:16,14.767,0.033,22.0,-0.493
214,2019/1/4 07:31,24.333,6.5,21.533,-0.384
214,2019/1/4 07:46,285.3,96.767,21.467,1.326
214,2019/1/4 08:01,605.233,214.6,22.4,3.511
214,2019/1/4 08:16,321.5,197.467,23.567,3.167
214,2019/1/4 08:31,271.2,1192.633,27.667,21.371
214,2019/1/4 08:46,296.633,763.133,33.1,13.536
214,2019/1/4 09:01,101.933,1645.733,38.833,23.934
214,2019/1/4 09:16,166.333,1850.367,47.167,26.451
214,2019/1/4 09:31,437.067,1867.833,55.2,21.511
214,2019/1/4 09:46,62.033,1411.467,61.733,20.164
214,2019/1/4 10:01,19.1,1524.633,68.3,22.721
214,2019/1/4 10:16,0.0,1595.2,76.4,20.819
214,2019/1/4 10:31,328.933,1637.433,80.467,6.201
214,2019/1/4 10:46,565.1,1404.167,80.2,-0.539
214,2019/1/4 11:01,170.533,1413.5,81.533,5.998
214,2019/1/4 11:16,179.267,1628.467,83.9,8.852
214,2019/1/4 11:31,379.5,1893.833,87.667,9.58
214,2019/1/4 11:46,427.267,1840.9,89.9,8.184
214,2019/1/4 12:01,265.067,1745.667,93.367,9.263
214,2019/1/4 12:16,263.833,1809.133,96.467,10.495
214,2019/1/4 12:31,226.0,1466.3,98.967,5.403
214,2019/1/4 12:46,195.533,1121.167,99.0,0.927
214,2019/1/4 13:01,619.433,1341.033,99.667,0.21
214,2019/1/4 13:16,340.167,1016.5,99.533,-0.168
214,2019/1/4 13:31,177.467,387.0,100.0,0.522
214,2019/1/4 13:46,128.033,317.133,100.0,0.0
214,2019/1/4 14:01,34.467,265.0,100.0,0.0
214,2019/1/4 14:16,29.7,528.167,100.0,0.598
214,2019/1/4 14:31,9.5,528.833,100.0,1.057
214,2019/1/4 14:46,21.333,551.233,100.0,0.165
214,2019/1/4 15:01,10.967,456.333,100.0,0.065
214,2019/1/4 15:16,262.633,528.967,99.833,0.225
214,2019/1/4 15:31,29.367,271.6,100.0,0.0
214,2019/1/4 15:46,22.367,257.4,100.0,0.0
214,2019/1/4 16:01,0.0,246.1,100.0,0.215
214,2019/1/4 16:16,197.167,488.9,98.2,-10.913
214,2019/1/4 16:31,4.0,334.233,94.9,-4.087
214,2019/1/4 16:46,48.133,168.333,94.267,-3.604
214,2019/1/4 17:01,19.567,48.8,90.967,-11.316
214,2019/1/4 17:16,377.767,9.633,88.4,-11.481
214,2019/1/4 17:31,11.1,0.567,83.6,-14.085
214,2019/1/4 17:46,109.067,0.0,79.533,-15.857
214,2019/1/4 18:01,810.167,0.0,72.467,-20.212
214,2019/1/4 18:16,409.5,0.0,67.8,-11.501
214,2019/1/4 18:31,352.033,0.0,64.267,-10.388
214,2019/1/4 18:46,595.667,0.0,59.967,-15.504
214,2019/1/4 19:01,297.267,0.0,56.3,-9.141
214,2019/1/4 19:16,304.933,0.0,53.3,-9.455
214,2019/1/4 19:31,276.433,0.0,50.333,-8.927
214,2019/1/4 19:46,294.833,0.0,47.3,-9.122
214,2019/1/4 20:01,338.9,0.0,44.267,-10.113
214,2019/1/4 20:16,314.767,0.0,41.067,-9.629
214,2019/1/4 20:31,325.967,0.0,37.867,-9.899
214,2019/1/4 20:46,829.9,0.0,32.933,-17.276
214,2019/1/4 21:01,324.0,0.0,30.0,-0.514
214,2019/1/4 21:16,957.933,0.0,30.0,-0.512
214,2019/1/4 21:31,347.2,0.0,30.0,-0.512
214,2019/1/4 21:46,336.033,0.0,30.0,-0.514
214,2019/1/4 22:01,894.267,0.0,29.633,-0.517
214,2019/1/4 22:16,262.133,0.0,29.0,-0.511
214,2019/1/4 22:31,258.833,0.0,29.0,-0.51
214,2019/1/4 22:46,217.267,0.0,29.0,-0.506
214,2019/1/4 23:01,525.233,0.0,29.0,-0.506
214,2019/1/4 23:16,659.5,0.0,28.6,-0.511
214,2019/1/4 23:31,319.0,0.0,28.0,-0.51
214,2019/1/4 23:46,757.733,0.0,28.0,-0.511
214,2019/1/5 00:00,243.9,0.0,28.0,-0.511
214,2019/1/5 00:15,157.533,0.0,28.0,-0.511
214,2019/1/5 00:30,38.833,0.0,27.633,-0.511
214,2019/1/5 00:45,27.533,0.0,27.0,-0.511
214,2019/1/5 01:00,7.9,0.0,27.0,-0.511
214,2019/1/5 01:15,39.367,0.0,27.0,-0.511
214,2019/1/5 01:30,28.233,0.0,27.0,-0.511
214,2019/1/5 01:45,26.7,0.0,27.0,-0.511
214,2019/1/5 02:00,20.5,0.0,26.633,-0.511
214,2019/1/5 02:15,0.0,0.0,26.0,-0.51
214,2019/1/5 02:30,10.367,0.0,26.0,-0.512
214,2019/1/5 02:45,22.867,0.0,26.0,-0.511
214,2019/1/5 03:00,0.0,0.0,26.0,-0.51
214,2019/1/5 03:15,16.367,0.0,25.533,-0.51
214,2019/1/5 03:30,11.967,0.0,25.0,-0.511
214,2019/1/5 03:45,30.7,0.0,25.0,-0.511
214,2019/1/5 04:00,11.1,0.0,25.0,-0.512
214,2019/1/5 04:15,21.867,0.0,25.0,-0.51
214,2019/1/5 04:30,0.0,0.0,24.467,-0.512
214,2019/1/5 04:45,28.567,0.0,24.0,-0.511
214,2019/1/5 05:00,3.767,0.0,24.0,-0.511
214,2019/1/5 05:15,7.6,0.0,24.0,-0.511
214,2019/1/5 05:30,34.2,0.0,24.0,-0.512
214,2019/1/5 05:45,11.567,0.0,23.933,-0.512
214,2019/1/5 06:00,31.9,0.0,23.0,-0.512
214,2019/1/5 06:15,15.067,0.0,23.0,-0.512
214,2019/1/5 06:30,7.833,0.0,23.0,-0.512
214,2019/1/5 06:45,18.8,0.0,23.0,-0.514
214,2019/1/5 07:00,7.567,0.0,22.867,-0.517
214,2019/1/5 07:15,10.767,1.4,22.0,-0.498
214,2019/1/5 07:30,133.533,4.033,22.0,-0.414
214,2019/1/5 07:45,676.133,19.2,22.0,-0.173
214,2019/1/5 08:00,19.8,50.5,22.0,0.349
214,2019/1/5 08:15,223.2,96.467,22.067,1.274
214,2019/1/5 08:30,199.133,308.8,23.367,5.237
214,2019/1/5 08:45,129.367,243.3,24.767,3.999
214,2019/1/5 09:00,226.367,615.067,26.967,10.857
214,2019/1/5 09:15,290.333,540.233,30.433,9.467
214,2019/1/5 09:30,0.0,665.6,33.867,11.438
214,2019/1/5 09:45,33.6,315.433,36.0,0.789
214,2019/1/5 10:00,15.033,293.233,36.0,0.803
214,2019/1/5 10:15,47.467,545.7,36.733,5.026
214,2019/1/5 10:30,211.633,963.3,39.867,9.192
214,2019/1/5 10:45,10.433,819.033,42.633,10.473
214,2019/1/5 11:00,465.933,1198.0,46.567,8.633
214,2019/1/5 11:15,151.033,735.4,48.233,6.848
214,2019/1/5 11:30,425.867,693.7,49.867,-0.054
214,2019/1/5 11:45,792.4,848.167,48.8,-3.355
214,2019/1/5 12:00,424.567,379.933,47.8,-5.281
214,2019/1/5 12:15,227.467,382.3,47.0,-0.599
214,2019/1/5 12:30,95.633,478.867,47.267,3.299
214,2019/1/5 12:45,80.167,319.1,48.0,0.483
214,2019/1/5 13:00,93.467,239.633,47.4,-1.234
214,2019/1/5 13:15,147.267,673.867,47.833,6.305
214,2019/1/5 13:30,297.9,427.867,49.6,-1.602
214,2019/1/5 13:45,160.767,991.5,50.367,12.295
214,2019/1/5 14:00,84.233,1584.067,56.7,22.731
214,2019/1/5 14:15,56.167,856.7,62.0,10.589
214,2019/1/5 14:30,172.1,880.167,65.0,9.298
214,2019/1/5 14:45,257.133,688.333,66.967,3.648
214,2019/1/5 15:00,11.4,999.933,70.0,13.525
214,2019/1/5 15:15,24.867,585.533,73.0,5.99
214,2019/1/5 15:30,90.667,496.2,74.633,3.694
214,2019/1/5 15:45,72.2,564.667,75.467,4.836
214,2019/1/5 16:00,95.533,548.267,76.833,-5.193
214,2019/1/5 16:15,530.033,152.767,72.6,-10.784
214,2019/1/5 16:30,35.333,27.367,70.6,-4.348
214,2019/1/5 16:45,0.0,35.6,69.367,-3.184
214,2019/1/5 17:00,33.133,16.2,68.1,-4.659
214,2019/1/5 17:15,112.433,4.867,66.467,-5.844
214,2019/1/5 17:30,170.367,0.033,64.3,-6.48
214,2019/1/5 17:45,344.533,0.0,61.733,-9.977
214,2019/1/5 18:00,397.1,0.0,58.167,-11.35
214,2019/1/5 18:15,365.233,0.0,54.6,-10.545
214,2019/1/5 18:30,375.633,0.0,51.167,-10.903
214,2019/1/5 18:45,640.5,0.0,45.967,-16.39
214,2019/1/5 19:00,287.833,0.0,42.467,-9.1
214,2019/1/5 19:15,276.167,0.0,39.633,-8.808
214,2019/1/5 19:30,304.9,0.0,36.567,-9.478
214,2019/1/5 19:45,290.067,0.0,33.633,-9.044
214,2019/1/5 20:00,326.467,0.0,30.733,-5.239
214,2019/1/5 20:15,309.1,0.0,30.0,-0.514
214,2019/1/5 20:30,314.8,0.0,30.0,-0.51
214,2019/1/5 20:45,827.6,0.0,30.0,-0.501
