timestamp,charge_discharge_power,rsoc,battery_rsoc,pvc_charge_power,pvc_charge_current,battery_current,ups_output_power,ups_output_current,dcdc_grid_power,p1,p2
2019/1/1 00:00,24.033333333333335,26.0,31.666666666666668,0.0,0.0,-0.480666666666667,550.8833333333333,5.275,0.0,826.9883333333333,667.7983333333333
2019/1/1 00:30,24.033333333333335,26.0,31.0,0.0,0.0,-0.48050000000000037,527.9833333333333,5.196666666666666,0.0,776.7083333333333,624.1466666666666
2019/1/1 01:00,24.116666666666667,25.383333333333333,31.0,0.0,0.0,-0.4813333333333336,543.35,5.161666666666667,0.0,835.8833333333333,681.4150000000001
2019/1/1 01:30,24.05,25.0,30.716666666666665,0.0,0.0,-0.48066666666666696,503.28333333333336,4.813333333333332,0.0,787.5916666666666,632.9233333333334
2019/1/1 02:00,24.1,25.0,30.0,0.0,0.0,-0.48133333333333356,533.3833333333333,5.2633333333333345,0.0,805.4033333333333,652.7366666666665
2019/1/1 02:30,24.116666666666667,24.15,30.0,0.0,0.0,-0.48166666666666696,521.7333333333333,4.909999999999999,0.0,787.5766666666665,638.5449999999998
2019/1/1 03:00,24.083333333333332,24.0,29.6,0.0,0.0,-0.4805000000000002,542.25,5.334999999999999,0.0,803.9449999999996,660.9549999999999
2019/1/1 03:30,24.133333333333333,24.0,29.0,0.0,0.0,-0.4815000000000003,551.4833333333333,5.373333333333333,0.0,815.1900000000003,676.2149999999997
2019/1/1 04:00,24.083333333333332,23.05,29.0,0.0,0.0,-0.4763333333333331,516.4166666666666,4.903333333333335,0.0,790.3349999999999,635.7483333333333
2019/1/1 04:30,24.1,23.0,28.5,0.0,0.0,-0.48083333333333367,485.1333333333333,4.591666666666667,0.0,750.0499999999998,601.5083333333336
2019/1/1 05:00,24.033333333333335,22.65,28.0,0.0,0.0,-0.480666666666667,482.8666666666667,4.821666666666666,0.0,765.3516666666669,613.7716666666668
2019/1/1 05:30,24.0,22.0,28.0,0.0,0.0,-0.48000000000000037,536.1333333333333,5.468333333333334,0.0,818.8300000000003,653.655
2019/1/1 06:00,24.05,22.0,27.35,0.0,0.0,-0.48066666666666696,479.45,4.5200000000000005,-0.02033333333333333,760.851666666667,611.0900000000001
2019/1/1 06:30,24.066666666666666,21.216666666666665,27.0,0.0,0.0,-0.48183333333333367,496.68333333333334,4.565,0.0,748.6083333333332,623.8216666666667
2019/1/1 07:00,24.066666666666666,21.0,27.0,0.0,0.0,-0.481166666666667,490.26666666666665,4.8083333333333345,0.0,756.9233333333333,610.6450000000002
2019/1/1 07:30,18.8,21.0,26.133333333333333,29.316666666666666,0.5636666666666668,0.10199999999999994,453.9,4.166666666666668,0.0,714.9933333333333,593.5216666666666
2019/1/1 08:00,115.56666666666666,21.316666666666666,27.15,139.66666666666666,2.6671666666666662,2.2238333333333333,532.6833333333333,5.478333333333334,0.0,786.2900000000002,652.1566666666666
2019/1/1 08:30,364.05,24.433333333333334,29.933333333333334,393.8666666666667,7.397333333333337,6.918333333333333,439.26666666666665,4.006666666666666,-0.04066666666666666,690.76,568.3099999999998
2019/1/1 09:00,235.08333333333334,27.6,32.8,262.35,4.923833333333335,4.473000000000002,482.8666666666667,4.513333333333334,-0.183,726.6083333333333,610.0033333333333
2019/1/1 09:30,559.15,32.733333333333334,37.68333333333333,599.6833333333333,11.154666666666667,8.681999999999999,446.25,4.376666666666668,-0.5083333333333332,616.7016666666667,482.4800000000001
2019/1/1 10:00,368.85,35.71666666666667,40.45,850.05,15.80433333333333,4.396333333333333,392.1333333333333,3.689999999999999,-1.1793333333333327,161.375,37.385
2019/1/1 10:30,325.8333333333333,39.65,44.266666666666666,873.3333333333334,16.206,5.038,393.9,3.413333333333333,-1.2199999999999993,192.2199999999999,37.526666666666664
2019/1/1 11:00,127.15,40.916666666666664,45.0,636.25,11.88566666666667,1.1856666666666666,382.15,3.5300000000000007,-1.8096666666666654,156.91666666666666,37.48333333333334
2019/1/1 11:30,234.03333333333333,41.733333333333334,46.21666666666667,737.1333333333333,13.718000000000007,2.8906666666666667,368.1333333333333,3.2866666666666657,-4.513999999999998,173.31666666666663,37.53833333333333
2019/1/1 12:00,699.8666666666667,47.36666666666667,51.333333333333336,1226.25,22.55066666666666,12.849499999999999,329.31666666666666,2.83,-5.978000000000003,166.4966666666667,37.62999999999999
2019/1/1 12:30,278.3833333333333,52.21666666666667,55.9,822.45,15.273833333333338,4.710666666666667,363.85,3.018333333333333,-6.2016666666666715,157.96,37.629999999999995
2019/1/1 13:00,521.2333333333333,56.06666666666667,59.46666666666667,1013.65,18.714666666666666,8.123666666666667,349.4,3.0050000000000003,-6.7303333333333315,182.17666666666668,37.533333333333324
2019/1/1 13:30,360.8833333333333,62.03333333333333,65.08333333333333,758.7333333333333,14.06016666666667,4.636833333333334,292.9166666666667,2.6616666666666666,-7.136999999999995,173.77833333333328,37.535
2019/1/1 14:00,135.68333333333334,62.06666666666667,65.06666666666666,541.4833333333333,10.13,-0.009500000000000048,341.0,2.7116666666666664,-7.319999999999995,189.0383333333334,37.55666666666666
2019/1/1 14:30,369.8666666666667,60.583333333333336,63.65,416.3333333333333,7.848666666666661,-6.526166666666668,538.2166666666667,4.988333333333333,-7.319999999999994,178.50666666666672,37.52333333333333
2019/1/1 15:00,342.71666666666664,56.46666666666667,59.63333333333333,550.5,10.279666666666667,-0.13316666666666782,350.0,3.2816666666666654,-7.258999999999997,154.51499999999996,37.49333333333333
