timestamp,dcdc_grid_power
2019/5/11 09:31,-2.318
2019/5/11 09:46,-2.358666667
2019/5/11 10:01,-2.236666667
2019/5/11 10:16,-1.260666667
2019/5/11 10:31,-1.22
2019/5/11 10:46,-1.22
2019/5/11 11:01,-1.22
2019/5/11 11:16,-1.22
2019/5/11 11:31,-1.22
2019/5/11 11:46,-1.22
2019/5/11 12:01,-0.894666667
2019/5/11 12:16,-0.040666667
2019/5/11 12:31,-0.203333333
2019/5/11 12:46,-1.138666667
2019/5/11 13:01,440.7953333
2019/5/11 13:16,0.61
2019/5/11 13:31,465.9
2019/5/11 13:46,604.8573333
2019/5/11 14:01,651.894
2019/5/11 14:16,633.7866667
2019/5/11 14:31,679.2386667
2019/5/11 14:46,444.4146667
2019/5/11 15:01,1.016666667
2019/5/11 15:16,0.040666667
2019/5/11 15:31,-0.406666667
2019/5/11 15:46,-0.284666667
2019/5/11 16:01,-0.569333333
2019/5/11 16:16,-0.162666667
2019/5/11 16:31,-0.244
2019/5/11 16:46,-0.203333333
2019/5/11 17:01,0
2019/5/11 17:16,327.5536667
2019/5/11 17:31,95.865
2019/5/11 17:46,0.081333333
2019/5/11 18:01,0
2019/5/11 18:16,0.040666667
2019/5/11 18:31,0
2019/5/11 18:47,0
2019/5/11 19:02,443.0726667
2019/5/11 19:17,324.9913333
2019/5/11 19:32,114.95
2019/5/11 19:47,-3.538
2019/5/11 20:02,-3.538
2019/5/11 20:17,-2.480666667
2019/5/11 20:32,-1.22
2019/5/11 20:47,-1.22
2019/5/11 21:02,-1.22
2019/5/11 21:17,-1.22
2019/5/11 21:32,-1.22
2019/5/11 21:47,-1.22
2019/5/11 22:02,-1.22
2019/5/11 22:17,-1.22
2019/5/11 22:32,-1.179333333
2019/5/11 22:47,-1.22
2019/5/11 23:02,-1.22
2019/5/11 23:17,-1.179333333
2019/5/11 23:32,-1.138666667
2019/5/11 23:47,-0.935333333
2019/5/12 00:00,-0.772666667
2019/5/12 00:15,-0.61
2019/5/12 00:30,-0.691333333
2019/5/12 00:45,-0.528666667
2019/5/12 01:00,-0.569333333
2019/5/12 01:15,-0.284666667
2019/5/12 01:30,-0.366
2019/5/12 01:45,-0.447333333
2019/5/12 02:00,-0.528666667
2019/5/12 02:15,-0.488
2019/5/12 02:30,-0.325333333
2019/5/12 02:45,-0.162666667
2019/5/12 03:00,-0.325333333
2019/5/12 03:15,-0.406666667
2019/5/12 03:30,-0.406666667
2019/5/12 03:45,-0.569333333
2019/5/12 04:00,-0.406666667
2019/5/12 04:15,-0.284666667
2019/5/12 04:30,-0.325333333
2019/5/12 04:45,-0.61
2019/5/12 05:00,-0.447333333
2019/5/12 05:15,-0.203333333
2019/5/12 05:30,-0.406666667
2019/5/12 05:45,-0.122
2019/5/12 06:00,-0.284666667
2019/5/12 06:15,-0.162666667
2019/5/12 06:30,-0.284666667
2019/5/12 06:45,-0.488
2019/5/12 07:00,-0.813333333
2019/5/12 07:15,-0.569333333
2019/5/12 07:30,-0.976
2019/5/12 07:45,-1.138666667
2019/5/12 08:00,-1.057333333
2019/5/12 08:15,-1.22
2019/5/12 08:30,-0.691333333
2019/5/12 08:45,1.545333333
2019/5/12 09:00,1.057333333
2019/5/12 09:15,0.447333333
2019/5/12 09:30,-0.081333333
2019/5/12 09:45,-0.366
2019/5/12 10:00,-0.203333333
2019/5/12 10:15,-0.040666667
2019/5/12 10:30,-0.040666667
2019/5/12 10:45,-0.040666667
2019/5/12 11:00,-0.162666667
2019/5/12 11:15,-0.772666667
2019/5/12 11:30,445.1873333
2019/5/12 11:45,677.449
2019/5/12 12:00,607.4196667
2019/5/12 12:15,418.9453333
2019/5/12 12:30,652.016
2019/5/12 12:45,647.0533333
2019/5/12 13:00,-0.569333333
2019/5/12 13:15,-1.911
2019/5/12 13:30,-2.114666667
2019/5/12 13:45,-2.44
2019/5/12 14:00,-2.277333333
2019/5/12 14:15,-2.196
2019/5/12 14:30,-1.301
2019/5/12 14:45,-2.033333333
2019/5/12 15:00,-2.155333333
2019/5/12 15:15,-2.399333333
2019/5/12 15:30,-2.236666667
2019/5/12 15:45,-2.399333333
2019/5/12 16:00,-2.155333333
2019/5/12 16:15,-2.114666667
2019/5/12 16:30,-1.789333333
2019/5/12 16:45,-1.83
2019/5/12 17:00,-1.545333333
2019/5/12 17:15,-1.504666667
2019/5/12 17:30,431.1526667
2019/5/12 17:45,629.717
2019/5/12 18:00,652.2193333
2019/5/12 18:15,71.61333333
2019/5/12 18:30,0
2019/5/12 18:46,0
2019/5/12 19:01,0
2019/5/12 19:16,-0.040666667
2019/5/12 19:31,0
2019/5/12 19:46,0
2019/5/12 20:01,-0.040666667
2019/5/12 20:16,0
2019/5/12 20:31,0
2019/5/12 20:46,0
2019/5/12 21:01,0
2019/5/12 21:16,0
2019/5/12 21:31,0
2019/5/12 21:46,0
2019/5/12 22:01,0
2019/5/12 22:16,0
2019/5/12 22:31,0
2019/5/12 22:46,0
2019/5/12 23:01,0
2019/5/12 23:16,0
2019/5/12 23:31,0
2019/5/12 23:46,0
2019/5/13 00:00,0
2019/5/13 00:15,0
2019/5/13 00:30,0
2019/5/13 00:45,0
2019/5/13 01:00,0
2019/5/13 01:15,0
2019/5/13 01:30,0
2019/5/13 01:45,0
2019/5/13 02:00,0
2019/5/13 02:15,0
2019/5/13 02:30,0
2019/5/13 02:45,0
2019/5/13 03:00,0
2019/5/13 03:15,0
2019/5/13 03:30,0
2019/5/13 03:45,0
2019/5/13 04:00,0
2019/5/13 04:15,0
2019/5/13 04:30,0
2019/5/13 04:45,0
2019/5/13 05:00,0
2019/5/13 05:15,0
2019/5/13 05:30,0
2019/5/13 05:45,0
2019/5/13 06:00,0
2019/5/13 06:15,0
2019/5/13 06:30,0
2019/5/13 06:45,0
2019/5/13 07:00,0
2019/5/13 07:15,0
2019/5/13 07:30,1.504666667
2019/5/13 07:45,2.318
2019/5/13 08:00,1.911333333
2019/5/13 08:15,1.138666667
2019/5/13 08:30,0.488
2019/5/13 08:45,0
2019/5/13 09:00,-0.122
2019/5/13 09:15,-0.081333333
2019/5/13 09:30,-0.122
2019/5/13 09:45,-0.569333333
2019/5/13 10:00,428.8323333
2019/5/13 10:15,0.284666667
2019/5/13 10:30,-0.61
2019/5/13 10:45,426.351
2019/5/13 11:00,-0.122
2019/5/13 11:15,605.3446667
2019/5/13 11:30,630.2866667
2019/5/13 11:45,627.197
2019/5/13 12:00,303.262
2019/5/13 12:15,0.203333333
2019/5/13 12:30,0
2019/5/13 12:45,0
2019/5/13 13:00,0
2019/5/13 13:15,-0.081333333
2019/5/13 13:30,-0.040666667
2019/5/13 13:45,0
2019/5/13 14:00,-0.081333333
2019/5/13 14:15,-0.162666667
2019/5/13 14:30,0
2019/5/13 14:45,-0.122
2019/5/13 15:00,-0.650666667
2019/5/13 15:15,-0.325333333
2019/5/13 15:30,-0.406666667
2019/5/13 15:46,-0.691333333
2019/5/13 16:01,-0.488
2019/5/13 16:16,-0.691333333
2019/5/13 16:31,-0.203333333
2019/5/13 16:46,186.5633333
2019/5/13 17:01,675.0063333
2019/5/13 17:16,446.0413333
2019/5/13 17:31,1.342
2019/5/13 17:46,0.081333333
2019/5/13 18:01,0.203333333
2019/5/13 18:16,0.366
2019/5/13 18:31,0.081333333
2019/5/13 18:46,0.081333333
2019/5/13 19:01,0.040666667
2019/5/13 19:16,0.203333333
2019/5/13 19:31,0.406666667
2019/5/13 19:46,0.976
2019/5/13 20:01,1.138666667
2019/5/13 20:16,0.040666667
2019/5/13 20:31,0
2019/5/13 20:46,0
2019/5/13 21:01,0
2019/5/13 21:16,0
2019/5/13 21:31,0
2019/5/13 21:46,0
2019/5/13 22:01,0
2019/5/13 22:16,0
2019/5/13 22:31,0
2019/5/13 22:46,0
2019/5/13 23:01,0
2019/5/13 23:16,0
2019/5/13 23:31,0
2019/5/13 23:46,0
2019/5/14 00:00,0
2019/5/14 00:15,0
2019/5/14 00:30,0
2019/5/14 00:45,0
2019/5/14 01:00,0
2019/5/14 01:15,0
2019/5/14 01:30,0
2019/5/14 01:45,0
2019/5/14 02:00,0
2019/5/14 02:15,0
2019/5/14 02:30,0
2019/5/14 02:45,0
2019/5/14 03:00,0
2019/5/14 03:15,0
2019/5/14 03:30,0
2019/5/14 03:45,0
2019/5/14 04:00,0
2019/5/14 04:15,0
2019/5/14 04:30,0
2019/5/14 04:45,0
2019/5/14 05:00,0
2019/5/14 05:15,0
2019/5/14 05:30,0
2019/5/14 05:45,0
2019/5/14 06:00,0
2019/5/14 06:15,0
2019/5/14 06:30,0
2019/5/14 06:45,0
2019/5/14 07:00,0
2019/5/14 07:15,0
2019/5/14 07:30,0
2019/5/14 07:45,0
2019/5/14 08:00,0
2019/5/14 08:15,0
2019/5/14 08:30,0
2019/5/14 08:45,-0.569333333
2019/5/14 09:00,442.5033333
2019/5/14 09:15,418.2926667
2019/5/14 09:30,-2.562
2019/5/14 09:45,-3.456666667
2019/5/14 10:00,-3.253333333
2019/5/14 10:15,-2.074
2019/5/14 10:30,-1.22
2019/5/14 10:45,-0.243666667
2019/5/14 11:00,-0.935333333
2019/5/14 11:15,444.4586667
2019/5/14 11:30,-4.595333333
2019/5/14 11:45,-5.042666667
2019/5/14 12:00,-5.815333333
2019/5/14 12:15,-6.018666667
2019/5/14 12:31,252.1173333
2019/5/14 12:46,602.5383333
2019/5/14 13:01,583.453
2019/5/14 13:16,651.5686667
2019/5/14 13:31,606.2803333
2019/5/14 13:46,604.572
2019/5/14 14:01,105.2653333
2019/5/14 14:16,-2.114666667
2019/5/14 14:31,-1.708
2019/5/14 14:46,-1.179333333
2019/5/14 15:01,210.6106667
2019/5/14 15:16,212.198
2019/5/14 15:31,-0.528666667
2019/5/14 15:46,22.17666667
2019/5/14 16:01,443.1543333
2019/5/14 16:16,442.3813333
2019/5/14 16:31,419.8793333
2019/5/14 16:46,421.14
2019/5/14 17:01,561.4386667
2019/5/14 17:16,327.8383333
2019/5/14 17:31,443.5206667
2019/5/14 17:46,0.122
2019/5/14 18:01,-0.081333333
2019/5/14 18:16,-0.081333333
2019/5/14 18:31,0.813666667
2019/5/14 18:46,0.040666667
2019/5/14 19:01,0
2019/5/14 19:16,0
2019/5/14 19:31,0
2019/5/14 19:46,0
2019/5/14 20:01,0
2019/5/14 20:16,0
2019/5/14 20:31,0
2019/5/14 20:46,0
2019/5/14 21:01,0
2019/5/14 21:16,0
2019/5/14 21:31,0
2019/5/14 21:46,0
2019/5/14 22:01,0
2019/5/14 22:16,0
2019/5/14 22:31,0
2019/5/14 22:46,0
2019/5/14 23:01,0
2019/5/14 23:16,0
2019/5/14 23:31,0
2019/5/14 23:46,0
2019/5/15 00:00,0
2019/5/15 00:15,0
2019/5/15 00:30,0
2019/5/15 00:45,0
2019/5/15 01:00,0
2019/5/15 01:15,0
2019/5/15 01:30,0
2019/5/15 01:45,0
2019/5/15 02:00,0
2019/5/15 02:15,0
2019/5/15 02:30,0
2019/5/15 02:45,0
2019/5/15 03:00,0
2019/5/15 03:15,0
2019/5/15 03:30,0
2019/5/15 03:45,0
2019/5/15 04:00,0
2019/5/15 04:15,0
2019/5/15 04:30,0
2019/5/15 04:45,0
2019/5/15 05:00,0
2019/5/15 05:15,0
2019/5/15 05:30,0
2019/5/15 05:45,0
2019/5/15 06:00,0
2019/5/15 06:15,0
2019/5/15 06:30,0
2019/5/15 06:45,0
2019/5/15 07:00,0
2019/5/15 07:15,0
2019/5/15 07:30,0
2019/5/15 07:45,0
2019/5/15 08:00,0.162666667
2019/5/15 08:15,0.366
2019/5/15 08:30,-0.081333333
2019/5/15 08:45,-0.366
2019/5/15 09:00,-0.650333333
2019/5/15 09:15,-1.423333333
2019/5/15 09:30,-1.911333333
2019/5/15 09:45,-2.318
2019/5/15 10:00,-2.236666667
2019/5/15 10:15,-2.358666667
2019/5/15 10:30,-2.44
2019/5/15 10:45,-2.521333333
2019/5/15 11:00,370.646
2019/5/15 11:15,46.834
2019/5/15 11:30,-2.033333333
2019/5/15 11:45,-2.44
2019/5/15 12:00,-2.643333333
2019/5/15 12:15,-2.806
2019/5/15 12:30,-2.643333333
2019/5/15 12:45,-3.538333333
2019/5/15 13:00,-3.212666667
2019/5/15 13:15,-3.212666667
2019/5/15 13:30,-2.968666667
2019/5/15 13:45,-2.114333333
2019/5/15 14:00,-2.846666667
2019/5/15 14:15,-3.05
2019/5/15 14:30,-2.846666667
2019/5/15 14:45,-2.602666667
2019/5/15 15:00,-2.521333333
2019/5/15 15:15,-2.480666667
2019/5/15 15:30,-2.44
2019/5/15 15:45,-2.399333333
2019/5/15 16:00,-2.480666667
2019/5/15 16:15,-2.44
2019/5/15 16:30,-2.44
2019/5/15 16:45,-2.44
2019/5/15 17:00,-2.358666667
2019/5/15 17:15,-2.358666667
2019/5/15 17:30,68.116
2019/5/15 17:45,373.6153333
2019/5/15 18:00,-1.545333333
2019/5/15 18:15,-2.399333333
2019/5/15 18:30,-2.277333333
2019/5/15 18:45,-2.114666667
2019/5/15 19:00,-2.318
2019/5/15 19:15,-1.83
2019/5/15 19:30,-1.342
2019/5/15 19:45,-1.260666667
2019/5/15 20:00,-1.545333333
2019/5/15 20:16,-0.732
2019/5/15 20:31,-0.569333333
2019/5/15 20:46,0
2019/5/15 21:01,0
2019/5/15 21:16,0
2019/5/15 21:31,0
2019/5/15 21:46,0
2019/5/15 22:01,0
2019/5/15 22:16,0
2019/5/15 22:31,0
2019/5/15 22:46,0
2019/5/15 23:01,0
2019/5/15 23:16,0
2019/5/15 23:31,0
2019/5/15 23:46,0
2019/5/16 00:00,0
2019/5/16 00:15,0
2019/5/16 00:30,0
2019/5/16 00:45,0
2019/5/16 01:00,0
2019/5/16 01:15,0
2019/5/16 01:30,0
2019/5/16 01:45,0
2019/5/16 02:00,0
2019/5/16 02:15,0
2019/5/16 02:30,0
2019/5/16 02:45,0
2019/5/16 03:00,0
2019/5/16 03:15,0
2019/5/16 03:30,0
2019/5/16 03:45,0
2019/5/16 04:00,0
2019/5/16 04:15,0
2019/5/16 04:30,0
2019/5/16 04:45,0
2019/5/16 05:00,0
2019/5/16 05:15,0
2019/5/16 05:30,0
2019/5/16 05:45,0
2019/5/16 06:00,0
2019/5/16 06:15,0
2019/5/16 06:30,0
2019/5/16 06:45,0
2019/5/16 07:00,0
2019/5/16 07:15,0
2019/5/16 07:30,0
2019/5/16 07:45,0
2019/5/16 08:00,0
2019/5/16 08:15,0
2019/5/16 08:30,0
2019/5/16 08:45,0
2019/5/16 09:00,1.586
2019/5/16 09:15,1.992666667
2019/5/16 09:30,257.1593333
2019/5/16 09:45,162.3543333
2019/5/16 10:00,-2.399333333
2019/5/16 10:15,-1.382666667
2019/5/16 10:30,-1.22
2019/5/16 10:45,-1.22
2019/5/16 11:00,-1.22
2019/5/16 11:15,-0.569333333
2019/5/16 11:30,1.179333333
2019/5/16 11:45,0.854
2019/5/16 12:00,345.9073333
2019/5/16 12:15,89.72333333
2019/5/16 12:30,-3.619333333
2019/5/16 12:45,-3.090333333
2019/5/16 13:00,-2.317333333
2019/5/16 13:15,-3.416
2019/5/16 13:30,-3.538
2019/5/16 13:45,-3.497333333
2019/5/16 14:00,-2.521333333
2019/5/16 14:15,-1.260666667
2019/5/16 14:30,0.366
2019/5/16 14:45,0.040666667
2019/5/16 15:00,1.423333333
2019/5/16 15:15,1.626666667
2019/5/16 15:30,2.603
2019/5/16 15:45,1.911333333
2019/5/16 16:01,1.789333333
2019/5/16 16:16,2.114666667
2019/5/16 16:31,141.356
2019/5/16 16:46,280.0283333
2019/5/16 17:01,-2.44
2019/5/16 17:16,-2.44
2019/5/16 17:31,-1.342
2019/5/16 17:46,-1.22
2019/5/16 18:01,-1.179333333
2019/5/16 18:16,-1.22
2019/5/16 18:31,-1.016666667
2019/5/16 18:46,-0.813333333
2019/5/16 19:01,-0.447333333
2019/5/16 19:16,-0.040666667
2019/5/16 19:31,-0.040666667
