timestamp,dcdc_grid_power
2019/5/15 01:00,-1.22
2019/5/15 02:00,-1.22
2019/5/15 03:00,-1.22
2019/5/15 04:00,-1.22
2019/5/15 05:00,-1.22
2019/5/15 06:00,-1.22
2019/5/15 07:00,-1.22
2019/5/15 08:00,-0.599833333
2019/5/15 09:00,105.5191667
2019/5/15 10:00,0.142416667
2019/5/15 11:00,332.0710833
2019/5/15 12:00,644.65125
2019/5/15 13:00,232.91975
2019/5/15 14:00,421.9665
2019/5/15 15:00,614.8461667
2019/5/15 16:00,659.5233333
2019/5/15 17:00,662.7385833
2019/5/15 18:00,471.6976667
2019/5/15 19:00,195.0891667
2019/5/15 20:00,-1.962166667
2019/5/15 21:00,-1.22
2019/5/15 22:00,-1.087833333
2019/5/15 23:00,-1.22
2019/5/16 00:00,-1.22
2019/5/16 01:00,-1.22
2019/5/16 02:00,-1.22
2019/5/16 03:00,-1.22
2019/5/16 04:00,-1.22
2019/5/16 05:00,-1.22
2019/5/16 06:00,-1.199666667
2019/5/16 07:00,-1.22
2019/5/16 08:00,-1.22
2019/5/16 09:00,0.630333333
2019/5/16 10:00,0.081333333
2019/5/16 11:00,-0.681166667
2019/5/16 12:00,-2.196
2019/5/16 13:00,109.3249167
2019/5/16 14:00,-0.8845
2019/5/16 15:00,1.037
2019/5/16 16:00,1.331833333
2019/5/16 17:00,0.650666667
2019/5/16 18:00,0
2019/5/16 19:00,0
2019/5/16 20:00,0
2019/5/16 21:00,0
2019/5/16 22:00,0
2019/5/16 23:00,0
2019/5/17 00:00,0
2019/5/17 01:00,0
2019/5/17 02:00,0
2019/5/17 03:00,0
2019/5/17 04:00,0
2019/5/17 05:00,0
2019/5/17 06:00,0
2019/5/17 07:00,0
2019/5/17 08:00,1.41325
2019/5/17 09:00,110.64775
2019/5/17 10:00,202.2199167
2019/5/17 11:00,266.1629167
2019/5/17 12:00,193.5215833
2019/5/17 13:00,111.1850833
2019/5/17 14:00,556.3640833
2019/5/17 15:00,643.1971667
2019/5/17 16:00,426.9798333
2019/5/17 17:00,1.47425
2019/5/17 18:00,109.8129167
2019/5/17 19:00,-0.935333333
2019/5/17 20:00,-0.671
2019/5/17 21:00,-0.732
2019/5/17 22:00,-0.559166667
2019/5/17 23:00,-0.6405
2019/5/18 00:00,-0.437166667
2019/5/18 01:00,-0.447333333
2019/5/18 02:00,-0.752333333
2019/5/18 03:00,-0.864166667
2019/5/18 04:00,-0.793
2019/5/18 05:00,-0.864166667
2019/5/18 06:00,-0.3355
2019/5/18 07:00,-0.416833333
2019/5/18 08:00,-0.742166667
2019/5/18 09:00,0.498166667
2019/5/18 10:00,0
2019/5/18 11:00,-0.742166667
2019/5/18 12:00,108.2468333
2019/5/18 13:00,219.7266667
2019/5/18 14:00,374.4900833
2019/5/18 15:00,577.09625
2019/5/18 16:00,639.6158333
2019/5/18 17:00,636.4025
2019/5/18 18:00,70.69833333
2019/5/18 19:00,109.0398333
2019/5/18 20:00,-1.758833333
2019/5/18 21:00,-1.22
2019/5/18 22:00,-1.22
2019/5/18 23:00,-1.22
2019/5/19 00:00,-1.22
2019/5/19 01:00,-1.22
2019/5/19 02:00,-1.22
2019/5/19 03:00,-1.22
2019/5/19 04:00,-1.22
2019/5/19 05:00,-1.22
2019/5/19 06:00,-1.22
2019/5/19 07:00,103.2414167
2019/5/19 08:00,-3.66
2019/5/19 09:00,208.4870833
2019/5/19 10:00,109.1923333
2019/5/19 11:00,-2.114666667
2019/5/19 12:00,-2.0435
2019/5/19 13:00,100.0371667
2019/5/19 14:00,658.7713333
2019/5/19 15:00,591.94725
2019/5/19 16:00,644.64175
2019/5/19 17:00,565.8239167
2019/5/19 18:00,1.596166667
2019/5/19 19:00,2.2265
2019/5/19 20:00,0.010166667
2019/5/19 21:00,0
2019/5/19 22:00,0
2019/5/19 23:00,0
2019/5/20 00:00,0
2019/5/20 01:00,0
2019/5/20 02:00,0
2019/5/20 03:00,0
2019/5/20 04:00,0
2019/5/20 05:00,0
2019/5/20 06:00,0
2019/5/20 07:00,0
2019/5/20 08:00,0
2019/5/20 09:00,0
2019/5/20 10:00,0
2019/5/20 11:00,0
2019/5/20 12:00,0
2019/5/20 13:00,110.2801667
2019/5/20 14:00,-3.863333333
2019/5/20 15:00,104.6254167
2019/5/20 16:00,1.393
2019/5/20 17:00,0.376166667
2019/5/20 18:00,0
2019/5/20 19:00,0
2019/5/20 20:00,0
2019/5/20 21:00,0
2019/5/20 22:00,0
2019/5/20 23:00,0
2019/5/21 00:00,0
2019/5/21 01:00,0
2019/5/21 02:00,0
2019/5/21 03:00,0
2019/5/21 04:00,0
2019/5/21 05:00,0
2019/5/21 06:00,0
2019/5/21 07:00,0.416833333
2019/5/21 08:00,1.04725
2019/5/21 09:00,110.85975
2019/5/21 10:00,111.0020833
2019/5/21 11:00,0.904833333
2019/5/21 12:00,0.965833333
2019/5/21 13:00,1.037
2019/5/21 14:00,0.233833333
2019/5/21 15:00,0
2019/5/21 16:00,0
2019/5/21 17:00,539.5193333
2019/5/21 18:00,661.1315833
2019/5/21 19:00,316.7305
2019/5/21 20:00,1.769
2019/5/21 21:00,0
2019/5/21 22:00,0
2019/5/21 23:00,0
2019/5/22 00:00,0
2019/5/22 01:00,0
2019/5/22 02:00,0
2019/5/22 03:00,0
2019/5/22 04:00,0
2019/5/22 05:00,0
2019/5/22 06:00,0
2019/5/22 07:00,2.368833333
2019/5/22 08:00,1.118333333
2019/5/22 09:00,216.5818333
2019/5/22 10:00,1.504666667
2019/5/22 11:00,1.281
2019/5/22 12:00,-105.3663333
2019/5/22 13:00,-112.6185
2019/5/22 14:00,-1.270833333
2019/5/22 15:00,-1.22
2019/5/22 16:00,285.9385
2019/5/22 17:00,663.4919167
2019/5/22 18:00,652.1895833
2019/5/22 19:00,312.052
2019/5/22 20:00,45.67541667
2019/5/22 21:00,-1.0065
2019/5/22 22:00,-0.599833333
2019/5/22 23:00,-0.061
2019/5/23 00:00,-0.020333333
2019/5/23 01:00,0
2019/5/23 02:00,0
2019/5/23 03:00,0
2019/5/23 04:00,0
2019/5/23 05:00,0
2019/5/23 06:00,0
2019/5/23 07:00,2.480666667
2019/5/23 08:00,106.1899167
2019/5/23 09:00,223.2749167
2019/5/23 10:00,1.270833333
2019/5/23 11:00,0.7625
2019/5/23 12:00,326.3335
2019/5/23 13:00,435.3726667
2019/5/23 14:00,1.199666667
2019/5/23 15:00,475.8895833
2019/5/23 16:00,656.9405
2019/5/23 17:00,633.777
2019/5/23 18:00,325.5905833
2019/5/23 19:00,2.379
2019/5/23 20:00,0.477833333
2019/5/23 21:00,0
2019/5/23 22:00,0
2019/5/23 23:00,0
2019/5/24 00:00,0
2019/5/24 01:00,0
2019/5/24 02:00,0
2019/5/24 03:00,0
2019/5/24 04:00,0
2019/5/24 05:00,0
2019/5/24 06:00,0
2019/5/24 07:00,2.480666667
2019/5/24 08:00,106.17025
2019/5/24 09:00,105.9865
2019/5/24 10:00,0.904833333
2019/5/24 11:00,0.132166667
2019/5/24 12:00,-111.1748333
2019/5/24 13:00,-112.5879167
2019/5/24 14:00,-3.58875
2019/5/24 15:00,-114.8465833
2019/5/24 16:00,221.7414167
2019/5/24 17:00,660.8765833
2019/5/24 18:00,636.1673333
2019/5/24 19:00,102.9433333
2019/5/24 20:00,2.989083333
2019/5/24 21:00,0
2019/5/24 22:00,0
2019/5/24 23:00,0
2019/5/25 00:00,0
2019/5/25 01:00,0
2019/5/25 02:00,0
2019/5/25 03:00,0
2019/5/25 04:00,0
2019/5/25 05:00,0
2019/5/25 06:00,0
2019/5/25 07:00,2.99925
2019/5/25 08:00,111.50025
2019/5/25 09:00,211.9841667
2019/5/25 10:00,112.2841667
2019/5/25 11:00,0.965833333
2019/5/25 12:00,-117.1576667
2019/5/25 13:00,-106.7794167
2019/5/25 14:00,-223.4594167
2019/5/25 15:00,-3.355
2019/5/25 16:00,355.63125
2019/5/25 17:00,667.1326667
2019/5/25 18:00,636.5023333
2019/5/25 19:00,212.1560833
2019/5/25 20:00,197.489
2019/5/25 21:00,-1.209833333
2019/5/25 22:00,-0.925166667
2019/5/25 23:00,-0.467666667
2019/5/26 00:00,-0.183
2019/5/26 01:00,-0.142333333
2019/5/26 02:00,-0.010166667
2019/5/26 03:00,0
2019/5/26 04:00,0
2019/5/26 05:00,-0.020333333
2019/5/26 06:00,0
2019/5/26 07:00,18.45233333
2019/5/26 08:00,85.328
2019/5/26 09:00,225.9215
2019/5/26 10:00,426.4105833
2019/5/26 11:00,218.2606667
2019/5/26 12:00,1.911333333
2019/5/26 13:00,190.0416667
2019/5/26 14:00,472.8280833
2019/5/26 15:00,685.0775833
2019/5/26 16:00,650.5725
2019/5/26 17:00,660.9165833
2019/5/26 18:00,524.43225
2019/5/26 19:00,204.792
2019/5/26 20:00,108.8563333
2019/5/26 21:00,-1.22
2019/5/26 22:00,-1.199666667
2019/5/26 23:00,-1.026833333
2019/5/27 00:00,-0.915
2019/5/27 01:00,-0.528666667
2019/5/27 02:00,-0.589666667
2019/5/27 03:00,-0.183
2019/5/27 04:00,-0.284666667
2019/5/27 05:00,-0.1525
2019/5/27 06:00,-0.071166667
2019/5/27 07:00,-0.376166667
2019/5/27 08:00,0.660833333
2019/5/27 09:00,11.69833333
2019/5/27 10:00,207.3471667
2019/5/27 11:00,218.771
2019/5/27 12:00,99.62083333
2019/5/27 13:00,215.23075
2019/5/27 14:00,-3.5685
2019/5/27 15:00,-4.026
2019/5/27 16:00,101.9198333
2019/5/27 17:00,107.7588333
2019/5/27 18:00,-1.992666667
2019/5/27 19:00,-1.22
2019/5/27 20:00,-1.22
2019/5/27 21:00,-1.22
2019/5/27 22:00,-1.22
2019/5/27 23:00,-1.22
2019/5/28 00:00,-1.22
